age;education;sex;workhour;earning
54;14;1;50;1
51;6;1;45;1
50;9;1;60;2
40;9;2;40;1
55;12;1;25;1
50;9;2;40;1
31;9;1;50;1
42;9;2;32;1
24;9;1;45;2
30;7;1;40;1
39;12;2;50;2
37;9;1;50;1
33;9;1;40;1
48;9;2;40;1
43;9;1;78;1
39;13;1;40;2
53;10;1;45;2
52;6;1;60;1
28;10;1;20;1
32;9;1;52;1
31;13;1;90;2
31;13;2;40;2
47;10;2;40;1
19;10;1;50;1
40;11;1;40;1
40;12;2;45;1
41;7;1;40;1
53;9;1;40;1
46;7;1;43;1
45;13;1;35;2
39;5;2;34;1
19;9;1;40;1
57;9;1;40;2
49;11;2;40;1
59;9;2;40;1
32;11;1;50;2
18;10;2;15;1
35;10;1;40;1
58;6;2;40;1
28;13;1;43;1
36;12;2;40;2
41;14;2;35;1
47;9;1;40;2
50;9;1;60;1
61;9;1;16;1
36;9;1;50;2
38;11;1;40;1
56;9;1;60;2
50;11;1;45;1
45;10;1;40;1
44;9;1;66;1
51;10;1;45;2
44;10;1;50;2
25;9;1;50;1
60;7;1;40;1
17;6;1;30;1
49;14;1;50;2
46;9;1;60;2
56;9;2;38;1
25;9;1;45;1
22;10;1;40;1
76;9;2;2;1
41;15;1;60;2
48;9;1;40;2
46;6;1;40;1
30;10;1;40;2
39;9;1;40;2
40;6;1;40;1
70;9;1;40;1
35;10;1;45;1
49;14;2;75;1
24;11;1;60;1
40;12;1;36;2
61;15;1;5;2
25;13;1;40;1
28;13;2;40;1
69;14;1;11;1
22;10;2;36;1
47;9;1;38;1
38;9;2;48;1
26;11;2;40;1
17;7;2;24;1
33;10;1;35;1
43;9;1;40;1
58;11;1;40;2
53;9;1;40;2
26;9;1;25;1
43;13;1;40;2
31;6;1;40;1
30;9;1;42;1
25;9;2;25;1
57;9;2;40;1
37;14;1;60;2
32;10;1;48;1
26;9;2;41;1
45;9;1;40;2
53;9;1;35;2
27;9;1;40;1
28;7;1;50;2
32;7;1;43;2
35;13;2;65;1
36;10;1;55;2
19;10;1;40;1
37;13;1;80;2
49;10;1;45;1
20;10;1;45;1
64;13;1;55;2
60;14;1;40;1
32;12;1;42;1
58;9;1;40;1
42;9;1;50;1
20;10;2;14;1
42;10;1;40;1
25;10;1;40;1
30;11;1;65;2
37;13;1;35;2
66;11;1;50;1
59;13;1;40;2
44;13;1;40;1
46;9;1;58;2
59;13;2;30;1
25;13;1;40;1
17;5;1;9;1
47;13;1;40;1
47;5;2;40;1
30;10;2;40;1
20;10;2;40;1
26;13;1;55;1
20;10;1;15;1
33;9;1;40;1
48;9;1;40;1
52;13;1;50;2
37;9;2;12;1
47;9;1;40;1
40;6;1;40;2
48;14;2;40;2
49;6;1;42;2
50;10;2;40;1
30;12;2;40;1
34;10;1;40;1
43;9;1;40;1
22;6;2;40;1
35;9;1;40;1
26;9;2;30;1
62;15;1;70;1
39;9;1;40;1
59;10;1;40;1
69;3;1;40;1
27;13;1;40;1
17;6;1;30;1
38;13;1;40;1
41;10;1;50;2
27;6;2;40;1
23;9;2;40;1
17;6;1;24;1
56;4;2;40;1
24;10;2;40;1
62;16;1;40;2
44;8;1;40;1
23;13;1;30;1
41;9;1;50;1
25;9;1;65;1
21;10;2;8;1
18;8;1;6;1
45;10;1;40;1
75;13;2;16;2
51;4;1;40;1
42;9;2;40;1
47;10;2;35;1
29;10;1;40;1
33;7;1;40;1
43;13;1;40;1
20;10;1;16;1
19;13;2;40;1
44;12;1;40;2
24;10;1;30;1
19;10;1;40;1
49;6;1;40;1
52;11;1;40;1
38;9;1;52;1
24;10;1;50;1
32;13;1;50;1
72;9;2;8;1
26;9;1;50;2
31;13;1;40;1
29;13;1;50;1
39;9;1;40;2
48;9;1;50;1
40;10;1;45;2
51;10;1;45;1
28;9;1;40;1
22;9;2;20;1
23;13;2;40;1
65;10;1;16;1
26;13;1;40;1
20;10;1;50;1
55;14;1;50;2
38;13;1;10;1
33;9;1;60;2
33;9;2;60;1
37;13;2;40;1
19;7;1;60;1
24;13;1;50;1
30;7;1;45;1
57;9;2;50;1
22;10;2;20;1
57;9;1;40;2
46;9;1;40;1
67;9;1;35;1
35;9;2;40;1
47;9;1;40;1
39;6;1;40;1
50;10;1;40;1
58;8;2;52;1
36;12;2;30;2
45;14;1;36;2
54;9;1;40;2
26;13;1;30;1
60;9;1;40;2
46;15;1;60;2
26;10;2;35;1
32;7;1;40;1
38;9;1;40;1
48;10;1;70;2
44;9;1;45;2
37;9;2;40;1
44;10;1;40;1
31;9;2;35;1
61;15;1;35;2
51;9;1;40;1
52;13;2;60;2
45;9;2;40;1
36;12;2;21;1
39;7;1;70;1
67;9;2;24;1
40;12;1;40;2
27;3;1;35;1
37;2;1;40;1
57;10;1;50;2
27;6;2;40;1
28;9;2;48;1
34;13;1;60;2
54;9;1;50;2
52;9;2;38;1
42;13;1;45;2
48;14;1;40;2
65;14;1;35;2
55;15;2;10;1
71;9;2;20;2
33;10;1;40;1
30;9;1;40;1
35;13;1;55;2
59;6;2;40;1
19;10;1;20;1
36;5;1;30;1
26;9;1;40;1
34;9;1;40;1
41;9;1;40;2
44;13;1;50;2
26;9;2;40;1
47;9;1;48;1
18;10;1;16;1
55;6;1;18;1
49;9;1;40;1
44;13;1;40;2
43;13;1;40;1
62;4;1;40;1
44;9;1;40;1
39;9;2;40;1
50;10;1;60;2
35;7;1;45;1
52;9;1;40;1
46;15;1;60;2
44;12;1;40;2
43;10;1;50;1
51;4;1;40;1
20;10;1;20;1
47;12;2;40;2
43;14;1;50;1
64;9;1;40;2
24;10;1;40;1
27;10;1;50;1
32;9;1;40;1
37;9;2;12;1
26;9;1;60;1
43;13;1;60;2
50;9;2;40;1
20;9;1;80;1
37;9;1;45;2
43;9;2;45;1
37;9;1;50;2
53;5;2;36;1
44;16;1;40;2
25;9;2;40;1
17;7;2;20;1
19;9;1;50;1
53;9;2;40;2
44;10;1;50;1
51;9;1;40;2
49;9;2;43;1
35;10;1;40;1
44;9;1;45;1
54;14;1;60;1
37;10;2;35;1
18;10;2;15;1
24;10;1;40;1
29;9;2;50;1
22;10;2;35;1
35;9;1;40;1
56;9;1;48;2
32;4;2;40;1
24;13;1;45;1
43;14;1;40;2
73;9;2;15;1
47;10;1;40;1
49;8;1;39;1
38;13;1;40;2
31;9;1;40;1
39;10;2;40;1
42;13;2;40;1
41;14;1;45;2
35;13;1;45;2
38;9;1;45;1
31;9;2;40;1
51;9;1;70;1
38;13;1;48;2
40;10;1;42;2
21;9;2;30;1
44;10;1;40;1
55;9;1;40;2
29;9;1;45;1
49;14;2;50;2
31;11;1;42;1
24;14;1;90;1
46;10;1;40;1
26;9;1;40;1
35;13;1;38;1
27;11;1;50;1
64;13;1;35;2
26;13;1;40;1
21;9;2;16;1
45;13;1;45;2
57;9;1;72;1
30;13;1;40;2
45;7;2;32;1
50;4;2;30;1
38;13;2;40;1
43;10;1;60;1
42;10;2;55;1
32;13;1;40;1
20;9;2;40;1
27;9;2;35;1
45;7;2;40;1
40;9;2;40;1
38;9;1;60;1
37;9;2;40;1
60;6;2;40;1
53;9;1;45;2
25;13;2;40;1
47;13;1;60;1
40;9;1;70;1
51;9;1;40;1
19;10;2;10;1
42;10;2;50;2
65;9;1;40;1
41;13;2;40;1
28;6;1;45;1
46;14;2;50;2
49;13;2;20;2
24;9;1;40;1
32;7;1;40;1
71;9;1;20;1
26;10;1;40;2
29;9;1;40;1
50;10;1;50;2
51;11;1;50;2
17;6;2;20;1
49;9;2;40;2
31;6;1;40;1
23;7;1;40;1
59;9;1;40;1
17;6;1;30;1
43;10;1;40;2
38;13;1;40;2
37;9;1;40;1
29;6;1;40;1
39;13;1;50;2
31;12;1;38;1
42;13;2;45;2
35;14;2;35;2
39;14;1;40;2
40;12;2;40;1
66;3;2;40;1
30;5;1;40;1
43;12;1;40;1
47;5;2;50;1
45;14;2;40;1
31;10;1;40;1
33;9;1;40;2
32;13;1;40;1
28;12;1;40;1
50;9;1;40;2
63;4;2;40;1
28;13;1;40;1
38;10;2;40;1
52;9;2;38;1
38;15;1;40;2
41;9;1;40;1
50;14;1;38;1
59;7;1;40;1
32;9;1;49;1
73;4;1;10;1
52;9;1;38;1
57;9;1;60;1
35;11;1;50;2
51;13;1;56;2
22;7;2;35;1
49;9;1;40;2
22;9;1;40;1
46;9;1;40;1
48;9;2;40;1
52;9;1;40;1
43;13;1;50;2
25;4;1;40;1
31;4;1;40;1
19;10;1;36;1
19;10;1;45;1
51;9;1;84;2
51;13;1;40;2
22;9;2;40;2
37;9;2;35;1
19;10;2;30;1
45;9;2;55;1
21;10;1;10;1
52;9;2;40;1
46;10;1;24;1
42;14;2;38;1
56;9;1;40;1
23;9;2;40;1
58;14;1;40;1
70;9;1;30;1
30;10;1;40;1
45;13;1;40;1
23;10;1;44;1
34;10;1;40;1
38;13;2;40;1
24;11;1;40;1
53;4;1;40;1
45;9;1;40;1
21;10;2;40;1
21;10;2;40;1
34;13;2;40;1
32;9;1;45;2
21;9;1;40;1
63;14;1;30;1
23;5;1;36;1
28;13;1;50;1
29;9;1;45;1
25;13;2;40;1
44;14;2;60;1
18;9;2;8;1
26;9;1;24;1
47;12;2;35;2
23;9;1;40;1
46;10;1;40;1
61;13;1;50;2
25;9;1;40;1
38;9;1;54;2
60;13;2;15;1
23;10;1;20;1
36;9;2;48;1
46;5;1;25;1
32;13;1;45;2
40;6;1;40;1
31;9;1;40;1
31;10;1;65;2
32;13;1;37;1
21;10;1;10;1
63;10;1;40;2
44;10;1;45;2
42;13;1;60;1
23;13;1;35;1
30;10;2;45;1
24;9;1;40;1
42;13;1;40;2
44;9;2;40;2
27;13;1;48;1
27;10;1;40;1
22;9;2;45;1
68;9;2;40;1
55;10;1;99;2
22;9;1;40;1
25;10;2;15;1
68;9;1;45;1
62;10;2;16;1
26;9;1;40;1
34;14;1;55;2
68;10;1;40;1
42;13;1;45;2
45;13;1;55;1
26;7;1;40;1
25;9;1;45;1
23;13;1;50;1
29;10;1;40;1
65;4;2;50;1
31;9;1;50;1
26;9;2;40;1
39;10;1;50;2
44;9;1;40;2
45;14;2;45;1
26;14;2;50;1
26;6;1;35;1
36;5;1;50;1
38;7;1;45;1
39;9;1;48;1
52;15;1;40;1
39;2;1;45;1
41;10;1;40;1
42;14;1;60;2
47;13;1;70;1
28;11;1;46;1
25;13;1;35;1
35;13;2;40;1
32;9;2;40;1
38;14;1;40;2
44;10;1;18;2
21;10;2;40;1
27;13;2;40;1
30;13;1;55;2
30;13;1;48;1
45;9;1;45;1
20;9;1;40;1
57;14;1;80;1
43;10;1;48;1
50;7;2;40;1
28;4;2;48;1
25;9;2;48;2
25;9;1;40;1
90;13;1;45;1
38;13;1;40;1
35;13;2;40;1
50;13;1;40;2
26;9;2;40;1
39;10;1;45;1
56;6;1;40;1
24;9;2;40;1
46;9;2;40;2
18;7;2;25;1
37;14;1;60;2
57;14;2;40;1
43;9;2;40;1
29;13;1;25;1
40;14;1;40;2
44;13;1;40;1
77;9;1;6;1
30;13;1;40;1
21;9;1;40;1
66;6;1;40;1
40;7;1;35;1
68;9;1;40;1
64;9;2;38;1
26;13;2;50;1
32;10;1;40;2
32;9;1;38;1
51;14;1;40;2
50;14;1;45;2
49;13;1;50;2
28;13;1;20;1
29;9;2;36;1
21;10;1;30;1
28;9;2;40;1
55;6;1;40;1
45;9;1;50;2
35;10;1;40;1
31;7;1;40;1
26;14;1;40;2
30;9;1;55;1
33;9;1;20;1
40;13;1;40;2
23;13;1;40;1
35;10;2;40;1
48;7;1;50;2
39;6;1;40;1
53;15;2;50;1
49;9;1;40;2
31;13;2;40;1
36;9;1;40;2
60;10;1;50;2
29;9;1;48;1
54;10;1;45;2
28;12;2;3;1
34;9;1;50;1
30;10;2;35;1
19;9;2;45;1
26;9;1;40;1
47;10;1;70;2
50;9;1;38;1
30;13;2;45;2
44;10;1;50;1
49;9;1;60;2
75;14;2;50;1
37;13;1;55;2
51;9;1;38;1
35;9;1;35;1
28;10;2;40;1
66;9;1;40;1
72;5;2;48;2
39;13;1;50;1
27;9;1;30;1
57;10;2;40;1
24;4;1;38;1
28;9;1;70;1
23;10;2;50;1
31;13;2;40;1
23;10;2;20;1
31;10;2;40;1
27;13;2;40;1
30;13;1;45;1
31;15;2;80;1
34;14;1;60;1
57;9;1;40;1
39;14;1;40;2
23;7;1;40;1
24;12;2;40;1
36;16;1;40;1
32;10;1;40;1
35;12;2;40;1
36;13;1;40;1
23;13;2;50;1
47;11;1;40;2
35;9;1;40;1
44;10;1;40;1
32;14;1;50;1
32;12;2;40;2
63;10;2;10;2
34;11;1;40;1
47;9;1;40;1
27;7;1;35;1
23;9;2;42;1
19;10;2;40;1
50;6;1;38;1
49;10;1;40;1
36;10;1;40;2
23;13;1;40;1
61;4;2;38;1
41;10;1;16;1
27;13;1;60;2
53;13;1;70;1
17;6;1;10;1
23;9;1;30;1
53;10;1;40;1
28;9;1;42;2
24;13;2;40;1
22;10;2;20;1
53;13;1;50;2
18;7;1;20;1
24;10;1;50;1
20;9;2;40;1
30;4;1;40;1
37;11;1;40;2
34;9;1;40;1
19;9;1;30;1
20;8;2;40;1
47;9;2;40;1
20;10;1;32;1
22;13;2;40;1
42;14;1;40;2
60;10;2;40;1
32;9;2;40;1
46;9;1;40;2
66;9;2;40;1
37;13;2;30;2
34;10;1;44;1
45;13;1;46;1
35;7;1;40;1
63;9;1;40;1
51;10;1;40;2
36;10;1;40;2
25;9;1;40;1
51;9;2;38;1
25;10;1;40;1
19;9;1;45;1
47;10;1;45;1
59;9;2;40;1
34;13;1;40;2
40;10;2;60;1
42;9;1;45;1
28;9;2;17;1
37;14;1;60;2
51;12;1;38;2
25;9;1;36;1
31;9;2;40;2
37;9;1;44;2
42;12;1;45;2
29;13;1;40;1
35;10;1;50;1
51;13;1;47;2
22;10;1;36;1
49;10;1;40;2
26;13;1;16;1
56;9;2;46;1
52;10;1;45;2
61;14;1;4;1
47;13;2;40;2
52;11;1;40;1
30;9;2;40;1
43;10;1;55;2
35;10;1;40;1
17;8;1;40;1
42;9;1;40;2
26;10;2;35;1
58;9;1;40;1
66;10;1;40;2
30;9;1;60;2
46;10;2;40;1
45;10;2;35;2
57;9;2;40;1
25;13;1;40;1
21;10;2;10;1
37;9;1;55;1
45;14;2;30;1
61;16;2;5;1
39;9;1;40;1
42;9;2;53;1
20;9;2;40;1
23;9;1;16;1
25;13;1;40;1
47;3;2;40;1
24;9;1;45;1
20;10;2;15;1
35;9;1;70;1
44;9;2;38;2
47;10;1;50;1
28;7;2;40;1
41;14;2;60;1
31;9;2;40;1
27;14;2;25;1
47;11;1;40;1
44;9;2;40;1
61;10;2;40;1
42;10;2;40;1
46;9;2;28;1
46;13;1;50;2
54;14;2;38;1
49;9;1;40;1
56;10;2;40;1
52;14;2;40;1
34;9;1;40;1
25;9;1;40;1
18;7;2;40;1
58;9;1;40;1
31;13;1;40;1
29;10;1;55;1
28;7;1;40;1
30;10;1;48;1
21;10;1;30;1
44;14;1;35;2
75;6;2;70;1
66;7;1;40;1
26;10;1;40;1
33;13;1;50;2
57;14;1;65;2
47;3;1;55;2
41;9;1;40;2
21;10;2;37;1
17;7;1;17;1
61;13;1;55;1
47;9;2;8;2
22;10;2;15;1
47;9;1;40;1
45;13;1;40;2
32;11;1;50;1
59;6;2;30;1
38;9;1;50;1
33;9;2;40;1
41;9;1;40;1
51;5;1;40;1
42;9;1;48;1
27;13;2;40;2
60;10;1;45;1
64;9;2;35;1
37;12;1;40;2
54;13;1;45;2
36;12;2;50;2
34;13;1;40;2
41;14;1;5;2
35;4;1;75;1
63;14;1;68;2
46;9;1;40;1
47;14;1;40;1
24;13;1;65;1
29;10;1;30;1
74;10;2;18;1
50;7;1;70;2
22;10;2;40;1
48;8;2;40;1
30;5;1;40;1
32;13;1;40;1
39;9;1;40;1
49;10;1;40;2
25;13;2;40;1
50;13;2;40;2
44;9;1;40;1
65;11;1;60;1
28;12;1;60;1
55;13;2;40;1
49;13;2;50;1
31;9;2;12;1
47;9;2;40;2
45;9;1;40;2
35;9;2;40;1
34;13;1;60;1
49;9;1;40;1
39;10;2;35;1
27;9;2;42;1
42;9;1;40;1
60;3;1;30;2
64;9;1;40;1
33;10;1;48;2
23;10;2;40;1
45;14;1;50;2
34;9;2;40;1
53;9;2;37;1
22;6;1;30;1
57;9;2;35;1
20;10;2;8;1
23;4;1;40;1
31;7;1;40;1
23;13;1;22;1
30;9;2;40;1
32;13;2;50;2
42;12;2;40;2
51;4;1;40;1
59;13;1;40;2
36;13;2;40;1
45;9;1;40;1
35;11;1;50;2
33;4;1;40;1
43;11;2;40;1
60;9;2;40;2
37;13;1;55;2
35;10;2;40;1
36;10;1;52;1
38;15;1;50;2
54;4;1;40;1
51;11;1;40;2
45;12;1;45;2
63;10;2;40;1
51;10;1;40;2
58;14;1;18;1
64;9;2;40;1
20;10;1;40;1
44;13;1;40;2
39;13;2;48;1
45;10;2;40;1
44;16;1;55;2
22;10;2;40;1
63;9;1;40;2
26;11;1;40;1
42;13;1;45;1
20;9;2;25;1
29;14;1;40;2
38;13;1;40;1
25;9;1;40;1
27;13;1;50;1
46;11;2;40;1
31;10;1;60;1
24;11;1;35;1
43;10;1;50;2
23;8;1;21;1
32;9;2;37;1
44;9;1;40;1
40;13;1;40;1
38;9;1;40;1
23;11;1;40;1
19;10;2;10;1
41;10;1;40;1
48;9;1;40;1
23;10;1;40;1
47;12;2;35;1
42;9;1;40;1
17;6;2;10;1
29;15;2;70;1
21;10;2;20;1
18;7;1;27;1
31;9;1;40;2
27;13;2;40;1
29;16;1;40;1
23;13;2;45;1
41;14;1;55;2
46;13;1;35;2
34;10;2;25;1
42;9;1;24;1
18;9;2;15;1
46;9;1;37;1
18;7;1;15;1
52;10;1;40;2
56;9;2;40;1
21;11;1;40;1
22;9;1;20;1
31;13;2;45;1
41;9;1;60;1
25;10;2;40;1
43;13;1;60;1
45;9;2;40;1
26;10;1;60;1
90;10;1;35;1
45;13;1;40;2
30;13;2;40;2
42;10;1;40;1
20;10;1;35;1
53;13;1;40;2
64;9;2;38;1
56;4;1;20;1
42;10;1;40;2
26;13;2;40;2
31;12;2;40;1
40;13;2;40;1
58;10;1;40;1
41;13;1;40;1
58;9;1;47;1
62;14;1;60;2
65;13;1;60;2
40;10;1;40;1
45;10;1;40;2
22;9;1;55;1
23;10;1;20;1
63;14;1;50;2
39;13;1;50;2
37;10;1;40;1
25;13;1;40;1
56;7;1;50;1
32;10;1;50;1
53;10;2;40;2
32;11;1;40;1
23;7;1;60;2
35;7;1;90;1
51;10;1;65;2
19;10;2;20;1
41;7;1;40;1
22;6;1;25;1
23;9;2;40;1
36;14;1;40;2
27;10;2;25;1
45;11;1;40;1
23;9;1;25;1
21;7;2;40;1
44;14;1;40;2
29;13;1;40;2
36;11;1;60;1
18;5;1;40;1
62;8;1;40;2
25;10;1;40;1
34;12;2;45;1
31;13;2;50;2
37;13;1;40;2
33;13;1;40;1
22;10;2;30;1
28;12;1;30;1
22;10;1;25;1
47;9;1;40;2
67;7;1;3;1
20;6;1;40;1
34;13;1;70;1
26;15;1;60;2
36;10;1;44;2
28;9;1;40;1
22;9;1;40;1
47;10;2;35;1
33;11;1;45;1
34;14;2;40;2
25;9;1;40;1
37;5;1;50;1
36;9;1;40;1
61;13;1;30;1
74;5;1;40;1
57;10;1;40;1
55;16;1;40;1
20;9;2;40;1
43;9;2;44;1
54;9;1;40;2
25;10;2;40;1
42;10;1;40;1
23;10;2;35;1
17;7;1;10;1
39;9;1;40;1
63;4;2;40;1
19;10;2;30;1
56;13;1;50;2
33;13;1;45;2
37;13;1;50;1
27;4;1;45;1
36;13;1;40;1
30;9;1;65;2
22;13;1;55;1
35;10;1;40;1
20;9;1;45;1
18;10;2;40;1
25;8;1;40;1
53;14;2;54;2
21;10;2;40;1
19;9;2;35;1
34;9;1;30;1
32;10;2;40;1
20;10;1;40;1
70;4;1;25;1
57;13;1;40;2
54;10;1;50;1
34;11;1;40;1
48;10;1;40;2
42;7;2;40;1
45;9;1;40;1
27;10;1;40;1
51;6;1;40;1
36;10;2;65;1
33;10;1;40;1
50;10;1;40;1
44;13;1;50;2
39;14;1;40;2
55;5;1;25;1
24;10;2;40;1
35;9;1;40;1
32;8;1;40;1
66;13;1;40;2
68;9;2;30;1
29;7;1;60;1
24;13;1;40;1
61;5;1;40;1
34;9;1;44;2
55;15;1;35;2
20;10;1;36;1
41;9;2;40;1
36;9;1;84;1
60;9;1;40;2
61;9;1;52;2
35;15;1;35;1
42;13;1;50;2
26;13;1;40;1
44;10;2;40;1
31;14;1;25;1
39;9;1;40;1
20;10;2;24;1
32;10;1;40;1
32;9;1;40;1
61;5;1;20;1
54;10;2;40;1
23;12;1;40;1
19;9;1;3;1
31;10;1;40;1
35;3;1;40;1
29;9;2;25;1
29;9;2;40;1
25;6;2;25;1
46;13;2;40;1
35;11;2;30;1
20;6;1;40;1
24;9;2;40;1
48;9;2;37;1
37;9;2;40;1
60;9;1;40;1
39;9;1;40;1
29;10;2;38;1
31;11;1;20;1
38;11;1;40;2
26;12;1;40;1
64;13;1;40;2
46;11;1;40;1
69;9;1;8;1
39;9;1;44;2
48;9;2;55;1
46;9;2;40;1
42;13;1;40;1
39;9;2;54;2
50;14;1;40;2
24;13;2;40;1
30;11;2;40;2
39;13;1;60;2
29;9;1;40;1
23;7;2;38;1
21;11;1;40;1
32;6;1;40;1
69;13;1;30;1
55;9;1;40;1
41;10;1;50;1
44;13;1;52;2
18;7;1;40;1
74;13;1;10;1
40;16;1;40;2
27;9;1;40;1
75;5;1;5;1
55;9;2;40;1
52;4;1;40;1
54;10;2;48;1
36;9;1;48;1
76;10;1;8;1
26;9;2;40;1
18;7;1;20;1
38;9;1;50;1
50;13;1;40;2
19;10;2;25;1
32;10;1;60;2
57;13;1;40;2
20;9;1;40;1
27;10;2;40;1
31;13;1;60;1
60;3;2;40;1
52;9;2;50;1
61;4;1;40;1
57;9;1;55;2
19;10;1;40;1
59;15;1;25;1
34;9;1;45;2
31;12;1;50;2
42;9;1;35;1
70;10;2;6;1
47;13;1;40;2
47;9;1;40;1
29;10;1;45;2
27;7;1;40;1
25;8;2;40;1
51;13;1;60;2
28;9;2;40;1
35;13;1;40;1
36;10;1;60;2
54;14;2;40;1
46;11;1;40;1
52;11;2;35;1
65;4;1;40;1
43;11;1;40;1
41;9;2;40;1
34;13;2;45;1
47;13;1;30;1
49;14;1;56;2
21;10;2;25;1
20;10;2;25;1
18;8;1;40;1
27;10;1;40;1
34;9;1;50;1
38;10;2;40;1
24;9;1;40;1
34;10;1;65;1
47;9;1;50;2
27;9;2;40;1
63;11;2;8;1
34;10;1;40;2
25;10;1;50;1
54;9;1;40;1
19;10;2;35;1
35;9;2;50;1
24;10;1;70;2
26;10;2;35;1
59;11;2;40;1
43;16;2;40;1
20;10;2;40;1
41;9;1;40;1
51;10;1;40;1
27;9;2;40;1
36;9;1;40;1
25;10;1;60;1
55;13;1;50;2
22;10;2;21;1
58;16;1;40;1
43;10;2;15;1
39;11;2;20;2
40;5;2;40;1
46;9;1;45;1
54;9;2;20;1
19;10;1;30;1
24;9;1;40;1
53;9;1;40;1
24;14;1;13;1
29;9;1;65;1
56;10;1;50;2
54;9;1;40;2
21;10;2;30;1
34;5;1;40;1
56;7;2;40;1
34;13;1;50;2
19;6;2;40;1
32;9;1;65;2
48;9;2;52;1
67;14;1;40;2
47;9;1;25;1
52;9;1;60;2
40;2;2;40;1
28;6;1;50;1
41;13;1;50;2
57;2;1;40;1
51;9;2;40;1
26;7;2;35;1
36;13;1;45;1
33;10;1;50;2
46;13;1;45;2
50;9;2;40;1
33;10;1;40;1
77;9;1;20;1
39;14;1;52;2
67;9;1;3;1
35;12;2;24;1
23;6;2;40;1
37;11;2;45;2
41;9;1;50;2
60;12;1;35;2
32;13;1;55;1
56;9;1;40;1
45;11;2;40;1
24;9;2;45;2
18;6;1;27;1
31;9;1;40;1
21;10;1;50;1
45;13;1;55;2
23;10;2;40;1
45;10;1;40;1
18;7;2;25;1
25;9;1;30;1
31;9;1;40;1
19;9;1;45;1
41;13;1;40;2
74;15;2;20;1
27;3;1;40;1
23;9;2;40;1
31;11;1;40;2
40;9;1;40;1
41;9;1;40;2
25;14;1;20;1
42;9;1;60;1
24;13;2;40;1
42;12;1;50;2
45;6;1;70;1
52;9;1;40;2
34;11;1;40;1
32;9;1;60;1
54;9;1;45;1
42;7;1;40;1
32;13;1;40;2
40;10;2;20;1
55;13;1;60;2
66;7;1;30;1
52;14;1;40;1
21;10;2;15;1
33;13;2;40;2
52;11;1;50;2
28;3;2;40;1
27;7;1;40;1
42;13;2;50;1
27;10;2;45;1
47;11;1;40;2
19;9;2;40;1
46;10;1;40;1
55;9;2;25;1
50;4;1;49;1
32;10;2;50;1
28;9;2;40;1
23;9;2;40;1
43;14;1;50;1
34;13;1;40;2
19;10;1;40;1
37;10;1;55;1
27;13;2;40;1
18;9;2;24;1
31;10;2;40;1
49;9;1;50;1
26;15;1;60;1
48;9;1;45;2
39;9;1;40;1
41;9;2;40;1
48;11;2;56;2
40;13;2;40;2
70;13;1;70;2
20;9;1;43;1
38;3;1;75;1
37;10;2;40;1
49;10;2;40;2
51;9;1;40;2
43;2;1;40;1
38;15;1;50;1
18;7;1;36;1
23;4;1;25;1
34;9;1;40;1
62;10;1;24;1
33;10;1;40;1
31;10;2;45;1
64;10;2;40;1
26;13;1;28;1
55;10;1;40;1
61;13;1;40;1
37;9;1;40;2
78;13;1;15;1
27;10;2;40;1
49;9;1;42;1
55;14;1;45;2
42;13;1;58;1
22;9;2;40;1
61;5;1;40;1
64;13;1;5;1
46;9;1;40;1
24;13;1;40;1
27;10;1;70;1
47;9;1;55;2
18;10;1;15;1
48;9;1;50;1
50;9;1;40;1
40;14;2;45;1
56;6;1;40;1
34;9;2;40;1
56;13;1;40;1
18;7;1;20;1
21;10;2;25;1
40;9;2;40;1
27;9;1;50;1
52;15;1;45;2
46;9;2;30;1
23;9;2;40;1
50;10;1;45;2
19;10;1;50;1
20;9;1;40;1
39;10;2;40;2
24;7;1;35;1
72;11;2;40;1
42;14;2;20;2
42;13;1;45;1
51;13;1;50;1
39;9;1;50;2
40;10;2;35;1
34;10;1;55;2
19;7;1;40;1
26;9;2;40;1
45;13;2;50;2
28;14;2;40;2
30;13;1;40;2
32;9;2;40;1
19;10;2;25;1
21;9;1;35;1
54;9;2;20;1
62;15;1;30;2
25;10;1;48;1
49;10;2;32;1
32;9;1;40;2
26;10;1;40;1
37;9;1;40;2
58;9;2;40;1
37;10;2;45;2
41;9;2;40;1
38;13;1;40;2
47;9;1;40;1
42;9;1;35;1
30;9;1;40;1
43;10;1;40;2
34;9;1;40;1
57;10;2;10;1
46;7;1;40;1
32;10;1;55;1
20;5;2;11;1
47;11;1;50;1
55;9;1;20;1
53;4;1;50;2
43;13;1;65;2
80;4;1;30;1
24;10;2;40;1
43;14;1;60;2
22;9;1;40;1
40;10;1;40;1
48;9;1;50;2
56;9;1;25;1
34;7;1;84;1
51;9;1;45;2
24;9;2;40;1
19;9;2;40;1
34;10;2;30;1
24;9;1;40;1
41;13;1;48;2
24;9;2;38;1
22;10;1;40;1
32;10;2;40;1
41;13;2;55;1
20;10;1;35;1
31;9;1;40;1
55;13;1;18;2
49;16;1;60;2
26;13;1;40;1
27;9;1;70;1
35;9;2;40;1
40;9;1;60;1
59;10;1;34;1
61;10;1;45;2
31;9;2;40;1
43;14;1;60;2
61;3;1;40;1
54;12;2;30;1
30;10;1;50;1
20;10;2;50;1
27;14;2;50;1
44;10;1;60;1
64;10;2;40;1
55;9;2;40;1
34;9;1;55;1
61;9;2;35;1
28;13;1;40;1
